dataset,repetition,fold,method,log_likelihood,mean_heldout_density,is_fallback
PctVacantBoarded,2,4,REFLECT_SILV,-0.1692892425987819,2.48723506470423,False
PctVacantBoarded,2,4,REFLECT_LSCV,-0.17944441801565936,2.5768753950745076,False
PctVacantBoarded,2,5,BETA_ROT,-59.17443463714685,2.1769527609256585,True
PctVacantBoarded,2,5,BETA_LSCV,-59.16806544272946,2.137078501836906,False
PctVacantBoarded,2,5,LOGIT_SILV,-59.13811903382065,1.828520344290353,False
PctVacantBoarded,2,5,LOGIT_LSCV,-59.16620776324252,2.1793579710731845,False
PctVacantBoarded,2,5,REFLECT_SILV,-0.17154647016589986,2.537327525932585,False
PctVacantBoarded,2,5,REFLECT_LSCV,-0.16734918358031436,2.644184263864274,False
PctVacantBoarded,2,6,BETA_ROT,-48.753460552178105,2.296852421862033,True
PctVacantBoarded,2,6,BETA_LSCV,-48.749199578915025,2.257885028404044,False
PctVacantBoarded,2,6,LOGIT_SILV,-48.72157093161997,1.9815875557773757,False
PctVacantBoarded,2,6,LOGIT_LSCV,-48.74686649603415,2.302067108097428,False
PctVacantBoarded,2,6,REFLECT_SILV,-0.17649965412229932,2.5758895535194064,False
PctVacantBoarded,2,6,REFLECT_LSCV,-0.15909998769383765,2.681781246654029,False
PctVacantBoarded,2,7,BETA_ROT,-69.61628464854634,2.1572432673922504,True
PctVacantBoarded,2,7,BETA_LSCV,-69.6057094873418,2.1018678321157935,False
PctVacantBoarded,2,7,LOGIT_SILV,-69.56574187524711,1.932646985645584,False
PctVacantBoarded,2,7,LOGIT_LSCV,-69.60359247090784,2.1860436501011753,False
PctVacantBoarded,2,7,REFLECT_SILV,-0.21375909476693053,2.5143333666799204,False
PctVacantBoarded,2,7,REFLECT_LSCV,-0.20724868339491934,2.62907369493917,False
PctVacantBoarded,2,8,BETA_ROT,-48.81426679595327,2.097812804425091,True
PctVacantBoarded,2,8,BETA_LSCV,-48.81173075568845,2.06768687230041,False
PctVacantBoarded,2,8,LOGIT_SILV,-48.766312861961,1.669454811375382,False
PctVacantBoarded,2,8,LOGIT_LSCV,-48.80855721678105,2.075863196213419,False
PctVacantBoarded,2,8,REFLECT_SILV,-0.21163525165592273,2.4101288477628753,False
PctVacantBoarded,2,8,REFLECT_LSCV,-0.21642697728255758,2.507429388442789,False
PctVacantBoarded,2,9,BETA_ROT,-38.38211344508847,2.2499586103697866,True
PctVacantBoarded,2,9,BETA_LSCV,-38.383061277145146,2.197395965760361,False
PctVacantBoarded,2,9,LOGIT_SILV,-38.3391079447717,1.8346624081491554,False
PctVacantBoarded,2,9,LOGIT_LSCV,-38.38104942800618,2.239776706333952,False
PctVacantBoarded,2,9,REFLECT_SILV,-0.1961116923719063,2.5175899160181507,False
PctVacantBoarded,2,9,REFLECT_LSCV,-0.19750236300180699,2.584394284068321,False
PctVacantBoarded,2,10,BETA_ROT,-76.54654308474218,2.1812103055993055,True
PctVacantBoarded,2,10,BETA_LSCV,-76.54192541020754,2.138623407493525,False
PctVacantBoarded,2,10,LOGIT_SILV,-76.48840807831255,1.9069886662749587,False
PctVacantBoarded,2,10,LOGIT_LSCV,-76.53766927435942,2.197637186621831,False
PctVacantBoarded,2,10,REFLECT_SILV,-0.19201889540754052,2.64451176898888,False
PctVacantBoarded,2,10,REFLECT_LSCV,-0.18506277197377113,2.7622029510022474,False
PctVacantBoarded,3,1,BETA_ROT,-48.57119485671836,2.2089957847888657,True
PctVacantBoarded,3,1,BETA_LSCV,-48.56814592358796,2.1526359442341843,False
PctVacantBoarded,3,1,LOGIT_SILV,-48.51448782468372,1.998551764064415,False
PctVacantBoarded,3,1,LOGIT_LSCV,-48.56426073780851,2.2379978556206437,False
PctVacantBoarded,3,1,REFLECT_SILV,-0.2052322862862166,2.556057117586455,False
PctVacantBoarded,3,1,REFLECT_LSCV,-0.2176407715776164,2.645899655698742,False
PctVacantBoarded,3,2,BETA_ROT,-55.41987881944433,2.155369711378874,True
PctVacantBoarded,3,2,BETA_LSCV,-55.419240474447726,2.1250689049746128,False
PctVacantBoarded,3,2,LOGIT_SILV,-55.39557960307408,1.8318945358717522,False
PctVacantBoarded,3,2,LOGIT_LSCV,-55.418929827915036,2.1558233406310734,False
PctVacantBoarded,3,2,REFLECT_SILV,-0.1702313487858676,2.5186776243163638,False
PctVacantBoarded,3,2,REFLECT_LSCV,-0.1579628899982364,2.631113558556501,False
PctVacantBoarded,3,3,BETA_ROT,-48.546742974360406,2.2494040273758884,True
PctVacantBoarded,3,3,BETA_LSCV,-48.539556263193205,2.201539930203818,False
PctVacantBoarded,3,3,LOGIT_SILV,-48.497918251533704,1.8543910822255691,False
PctVacantBoarded,3,3,LOGIT_LSCV,-48.537850667899626,2.247872633622037,False
PctVacantBoarded,3,3,REFLECT_SILV,-0.19392081952833012,2.537324642833508,False
PctVacantBoarded,3,3,REFLECT_LSCV,-0.19586412262964553,2.6235488500012525,False
PctVacantBoarded,3,4,BETA_ROT,-48.54536831264331,2.2092262256246102,True
PctVacantBoarded,3,4,BETA_LSCV,-48.5412835069779,2.1696828199043057,False
PctVacantBoarded,3,4,LOGIT_SILV,-48.50369550626047,1.728809152851627,False
PctVacantBoarded,3,4,LOGIT_LSCV,-48.53746473991312,2.183070038222048,False
PctVacantBoarded,3,4,REFLECT_SILV,-0.19039626222838663,2.4669116887988563,False
PctVacantBoarded,3,4,REFLECT_LSCV,-0.1932936800660853,2.5708851978472627,False
PctVacantBoarded,3,5,BETA_ROT,-52.219358696201816,2.3597168522755103,True
PctVacantBoarded,3,5,BETA_LSCV,-52.2152428471158,2.3209050776710898,False
PctVacantBoarded,3,5,LOGIT_SILV,-52.185834712780924,2.0168941191240735,False
PctVacantBoarded,3,5,LOGIT_LSCV,-52.21238371563168,2.36931806660809,False
PctVacantBoarded,3,5,REFLECT_SILV,-0.15486770140095393,2.65989208979618,False
PctVacantBoarded,3,5,REFLECT_LSCV,-0.15944997633696312,2.75746726091254,False
PctVacantBoarded,3,6,BETA_ROT,-73.106918921699,2.142362908901595,True
PctVacantBoarded,3,6,BETA_LSCV,-73.10310024444024,2.0965309856274956,False
PctVacantBoarded,3,6,LOGIT_SILV,-73.04568868264047,1.8894825318770512,False
PctVacantBoarded,3,6,LOGIT_LSCV,-73.09845787988223,2.158755211113743,False
PctVacantBoarded,3,6,REFLECT_SILV,-0.2440625591712342,2.5225671669214877,False
PctVacantBoarded,3,6,REFLECT_LSCV,-0.2223621271218035,2.6456908644188193,False
PctVacantBoarded,3,7,BETA_ROT,-69.57657225175404,2.233691770736551,True
PctVacantBoarded,3,7,BETA_LSCV,-69.56248188502836,2.196838414436642,False
PctVacantBoarded,3,7,LOGIT_SILV,-69.52811150360468,1.8896688716981416,False
PctVacantBoarded,3,7,LOGIT_LSCV,-69.57261428679398,2.2378602853439915,False
PctVacantBoarded,3,7,REFLECT_SILV,-0.1343112158241257,2.67842876287086,False
PctVacantBoarded,3,7,REFLECT_LSCV,-0.1246311210502957,2.789441198977087,False
PctVacantBoarded,3,8,BETA_ROT,-34.963685223119,2.1683244646459237,True
PctVacantBoarded,3,8,BETA_LSCV,-34.95891755448425,2.123543619712216,False
PctVacantBoarded,3,8,LOGIT_SILV,-34.897454308323894,1.7678590803188279,False
PctVacantBoarded,3,8,LOGIT_LSCV,-34.954011526748,2.157245373779699,False
PctVacantBoarded,3,8,REFLECT_SILV,-0.25387329091813704,2.3767036394740573,False
PctVacantBoarded,3,8,REFLECT_LSCV,-0.25602395730191524,2.436729332412436,False
PctVacantBoarded,3,9,BETA_ROT,-45.313258554619246,2.1482833196570836,True
PctVacantBoarded,3,9,BETA_LSCV,-45.30725027080885,2.125994891281695,False
PctVacantBoarded,3,9,LOGIT_SILV,-45.280029702667356,1.7883867360084196,False
PctVacantBoarded,3,9,LOGIT_LSCV,-45.30799009997188,2.1379657070636053,False
PctVacantBoarded,3,9,REFLECT_SILV,-0.19592608512508786,2.444625203019393,False
PctVacantBoarded,3,9,REFLECT_LSCV,-0.19315181429849232,2.55046192120941,False
PctVacantBoarded,3,10,BETA_ROT,-62.641326862990255,2.171664205349423,True
PctVacantBoarded,3,10,BETA_LSCV,-62.63747574165916,2.125988235715601,False
PctVacantBoarded,3,10,LOGIT_SILV,-62.610289317265476,1.826298944501581,False
PctVacantBoarded,3,10,LOGIT_LSCV,-62.63609398373599,2.1750126160685204,False
PctVacantBoarded,3,10,REFLECT_SILV,-0.1760206615509335,2.4948024034964043,False
PctVacantBoarded,3,10,REFLECT_LSCV,-0.1600539286929803,2.606121821788755,False
PctVacantBoarded,4,1,BETA_ROT,-62.310860805711854,2.341559879077029,True
PctVacantBoarded,4,1,BETA_LSCV,-62.3072880285642,2.2865539669100685,False
PctVacantBoarded,4,1,LOGIT_SILV,-62.27809281644188,1.946499790852141,False
PctVacantBoarded,4,1,LOGIT_LSCV,-62.30684909106155,2.3434917410880876,False
PctVacantBoarded,4,1,REFLECT_SILV,-0.16014169320284544,2.669376808008865,False
PctVacantBoarded,4,1,REFLECT_LSCV,-0.1430931614902398,2.775575855486486,False
PctVacantBoarded,4,2,BETA_ROT,-41.67319055960881,2.2668307825227187,True
PctVacantBoarded,4,2,BETA_LSCV,-41.66798250809431,2.205590642254971,False
PctVacantBoarded,4,2,LOGIT_SILV,-41.610206405352066,1.982089377413088,False
PctVacantBoarded,4,2,LOGIT_LSCV,-41.66405796030605,2.288206754085735,False
PctVacantBoarded,4,2,REFLECT_SILV,-0.2404598151907869,2.521540056142255,False
PctVacantBoarded,4,2,REFLECT_LSCV,-0.2342842877740923,2.589219308143044,False
PctVacantBoarded,4,3,BETA_ROT,-38.161739509630564,2.2895723121581724,True
PctVacantBoarded,4,3,BETA_LSCV,-38.154405750941585,2.267236213045515,False
PctVacantBoarded,4,3,LOGIT_SILV,-38.117863838775065,1.8995428133490588,False
PctVacantBoarded,4,3,LOGIT_LSCV,-38.150441193791245,2.2823820266661876,False
PctVacantBoarded,4,3,REFLECT_SILV,-0.16260809774465598,2.575646560545258,False
PctVacantBoarded,4,3,REFLECT_LSCV,-0.17516266550825782,2.6532849014444957,False
PctVacantBoarded,4,4,BETA_ROT,-69.2421696472186,2.292158477272564,True
PctVacantBoarded,4,4,BETA_LSCV,-69.24082797134291,2.235261410234676,False
PctVacantBoarded,4,4,LOGIT_SILV,-69.19935850797205,1.9418714168150588,False
PctVacantBoarded,4,4,LOGIT_LSCV,-69.23661345837496,2.2985674991762846,False
PctVacantBoarded,4,4,REFLECT_SILV,-0.17355486856227137,2.6731034064483783,False
PctVacantBoarded,4,4,REFLECT_LSCV,-0.16822030281052988,2.802098397715449,False
PctVacantBoarded,4,5,BETA_ROT,-62.76255091341547,1.9422808897535253,True
PctVacantBoarded,4,5,BETA_LSCV,-62.759335113097855,1.91597132554927,False
PctVacantBoarded,4,5,LOGIT_SILV,-62.69166919619318,1.6951461802839354,False
PctVacantBoarded,4,5,LOGIT_LSCV,-62.75643170245161,1.9484993365275916,False
PctVacantBoarded,4,5,REFLECT_SILV,-0.2962332346490004,2.285163760747607,False
PctVacantBoarded,4,5,REFLECT_LSCV,-0.28502467837295853,2.4165860446143075,False
PctVacantBoarded,4,6,BETA_ROT,-55.73174818442538,2.130238282008763,True
PctVacantBoarded,4,6,BETA_LSCV,-55.72321380969074,2.0890729835215898,False
PctVacantBoarded,4,6,LOGIT_SILV,-55.68406316911053,1.803638229066626,False
PctVacantBoarded,4,6,LOGIT_LSCV,-55.71898950433216,2.1318338834075283,False
PctVacantBoarded,4,6,REFLECT_SILV,-0.19762523260595205,2.435607893410156,False
PctVacantBoarded,4,6,REFLECT_LSCV,-0.203083406073105,2.51762510738965,False
PctVacantBoarded,4,7,BETA_ROT,-41.82339018008531,2.213414269177544,True
PctVacantBoarded,4,7,BETA_LSCV,-41.823378187090015,2.176150284924228,False
PctVacantBoarded,4,7,LOGIT_SILV,-41.79650604200242,1.7784472997099392,False
PctVacantBoarded,4,7,LOGIT_LSCV,-41.82158595071853,2.2050484192977398,False
PctVacantBoarded,4,7,REFLECT_SILV,-0.1575131855334942,2.4718239062340395,False
PctVacantBoarded,4,7,REFLECT_LSCV,-0.16072521052496405,2.5458358943034334,False
PctVacantBoarded,4,8,BETA_ROT,-66.14353179022814,2.019592160259404,True
PctVacantBoarded,4,8,BETA_LSCV,-66.13825910004553,1.995780077584964,False
PctVacantBoarded,4,8,LOGIT_SILV,-66.11038041363346,1.6609850985669157,False
PctVacantBoarded,4,8,LOGIT_LSCV,-66.13711516046165,2.0129750468158654,False
PctVacantBoarded,4,8,REFLECT_SILV,-0.20271097286695486,2.398921114161944,False
PctVacantBoarded,4,8,REFLECT_LSCV,-0.1928738649860059,2.5137299468233008,False
PctVacantBoarded,4,9,BETA_ROT,-48.70810377803674,2.3378316086250432,True
PctVacantBoarded,4,9,BETA_LSCV,-48.70812348395003,2.3072789753380314,False
PctVacantBoarded,4,9,LOGIT_SILV,-48.694102467202875,1.9264989451360914,False
PctVacantBoarded,4,9,LOGIT_LSCV,-48.7095744850409,2.329019208684867,False
PctVacantBoarded,4,9,REFLECT_SILV,-0.1237636215848278,2.655626695414514,False
PctVacantBoarded,4,9,REFLECT_LSCV,-0.11005498321687869,2.7540895124021114,False
PctVacantBoarded,4,10,BETA_ROT,-52.30065166627659,2.1765089585846167,True
PctVacantBoarded,4,10,BETA_LSCV,-52.2844960516068,2.1361684182834675,False
PctVacantBoarded,4,10,LOGIT_SILV,-52.2263962175357,1.9517194885108524,False
PctVacantBoarded,4,10,LOGIT_LSCV,-52.292211274191324,2.1982364192427,False
PctVacantBoarded,4,10,REFLECT_SILV,-0.20971627424731693,2.5518264506088344,False
PctVacantBoarded,4,10,REFLECT_LSCV,-0.21136208947997995,2.650092018833826,False
PctVacantBoarded,5,1,BETA_ROT,-48.58676620219204,2.1672180870514643,True
PctVacantBoarded,5,1,BETA_LSCV,-48.57069208914302,2.133116701145161,False
PctVacantBoarded,5,1,LOGIT_SILV,-48.514996798082784,1.9018553456997846,False
PctVacantBoarded,5,1,LOGIT_LSCV,-48.57905058129464,2.1759428564392653,False
PctVacantBoarded,5,1,REFLECT_SILV,-0.205075825296326,2.5679021056987006,False
PctVacantBoarded,5,1,REFLECT_LSCV,-0.2149343798612875,2.6638775742378495,False
PctVacantBoarded,5,2,BETA_ROT,-69.27679834924311,2.1681917746953854,True
PctVacantBoarded,5,2,BETA_LSCV,-69.27210095326869,2.13018525626582,False
PctVacantBoarded,5,2,LOGIT_SILV,-69.21875570836582,1.886794315572613,False
PctVacantBoarded,5,2,LOGIT_LSCV,-69.2662621104153,2.1803483971080966,False
PctVacantBoarded,5,2,REFLECT_SILV,-0.2122562179641151,2.5592376179066383,False
PctVacantBoarded,5,2,REFLECT_LSCV,-0.20442116375105485,2.6913659277214883,False
PctVacantBoarded,5,3,BETA_ROT,-55.43097041744721,2.2102951340051873,True
PctVacantBoarded,5,3,BETA_LSCV,-55.42757955457419,2.166256518683557,False
PctVacantBoarded,5,3,LOGIT_SILV,-55.39510825674156,1.9428876901589107,False
PctVacantBoarded,5,3,LOGIT_LSCV,-55.42634255426454,2.2341046667881197,False
PctVacantBoarded,5,3,REFLECT_SILV,-0.1851599017960112,2.525673144452841,False
PctVacantBoarded,5,3,REFLECT_LSCV,-0.1750099941429532,2.6069231328942783,False
PctVacantBoarded,5,4,BETA_ROT,-52.009406705581384,2.1318815754032094,True
PctVacantBoarded,5,4,BETA_LSCV,-52.00507193911094,2.08671208841586,False
PctVacantBoarded,5,4,LOGIT_SILV,-51.96370411360009,1.755658350119743,False
PctVacantBoarded,5,4,LOGIT_LSCV,-52.00348702963272,2.1310765068724704,False
PctVacantBoarded,5,4,REFLECT_SILV,-0.20134337785366682,2.4311000226642325,False
PctVacantBoarded,5,4,REFLECT_LSCV,-0.19660784244244603,2.5240355230989033,False
PctVacantBoarded,5,5,BETA_ROT,-62.6827310540853,2.2239623518700884,True
PctVacantBoarded,5,5,BETA_LSCV,-62.67533092664599,2.165173943603509,False
PctVacantBoarded,5,5,LOGIT_SILV,-62.63172416384625,1.9641440662272154,False
PctVacantBoarded,5,5,LOGIT_LSCV,-62.67170703883251,2.2459724071108873,False
PctVacantBoarded,5,5,REFLECT_SILV,-0.20784593142437635,2.5545481726737616,False
PctVacantBoarded,5,5,REFLECT_LSCV,-0.2118889491379415,2.6676546069058062,False
PctVacantBoarded,5,6,BETA_ROT,-55.77584058242945,2.126146086775171,True
PctVacantBoarded,5,6,BETA_LSCV,-55.76923988141897,2.076892394760568,False
PctVacantBoarded,5,6,LOGIT_SILV,-55.70895242092953,1.7465244491936784,False
PctVacantBoarded,5,6,LOGIT_LSCV,-55.76270153524558,2.122847746348524,False
PctVacantBoarded,5,6,REFLECT_SILV,-0.24861387813953045,2.4022931555300526,False
PctVacantBoarded,5,6,REFLECT_LSCV,-0.24318637450029018,2.4866608855701373,False
PctVacantBoarded,5,7,BETA_ROT,-52.25056829545595,2.2625213645104107,True
PctVacantBoarded,5,7,BETA_LSCV,-52.24493391456802,2.22545949988532,False
PctVacantBoarded,5,7,LOGIT_SILV,-52.2058893958333,1.8281250897160348,False
PctVacantBoarded,5,7,LOGIT_LSCV,-52.24146928994427,2.2529699312405618,False
PctVacantBoarded,5,7,REFLECT_SILV,-0.18867289461220765,2.5647416454486613,False
PctVacantBoarded,5,7,REFLECT_LSCV,-0.19125471613512685,2.6701020705708753,False
PctVacantBoarded,5,8,BETA_ROT,-55.688771219602415,2.2424932282876546,True
PctVacantBoarded,5,8,BETA_LSCV,-55.68693087474798,2.219450280618632,False
PctVacantBoarded,5,8,LOGIT_SILV,-55.65805576697095,1.8390972044786147,False
PctVacantBoarded,5,8,LOGIT_LSCV,-55.68576757664558,2.2368865635289032,False
PctVacantBoarded,5,8,REFLECT_SILV,-0.16629990215232635,2.5642590167214134,False
PctVacantBoarded,5,8,REFLECT_LSCV,-0.14818642723982572,2.6526440293042635,False
PctVacantBoarded,5,9,BETA_ROT,-48.74032359819635,2.267177909070084,True
PctVacantBoarded,5,9,BETA_LSCV,-48.73917004544143,2.235227039618517,False
PctVacantBoarded,5,9,LOGIT_SILV,-48.71703428502408,1.9246548123231624,False
PctVacantBoarded,5,9,LOGIT_LSCV,-48.73987423961784,2.2631853912166235,False
PctVacantBoarded,5,9,REFLECT_SILV,-0.14692374891404184,2.6323071844086043,False
PctVacantBoarded,5,9,REFLECT_LSCV,-0.14330968239215425,2.7380083261798323,False
PctVacantBoarded,5,10,BETA_ROT,-38.336328764382856,2.2198628981035506,True
PctVacantBoarded,5,10,BETA_LSCV,-38.3362210112917,2.190622925918529,False
PctVacantBoarded,5,10,LOGIT_SILV,-38.32274479494674,1.8057546845384553,False
PctVacantBoarded,5,10,LOGIT_LSCV,-38.336137323643435,2.2083807036290586,False
PctVacantBoarded,5,10,REFLECT_SILV,-0.158607424644818,2.4431940234825054,False
PctVacantBoarded,5,10,REFLECT_LSCV,-0.15979393270637726,2.514153970858164,False
PctVacantBoarded,6,1,BETA_ROT,-48.51102494555983,2.19045809457634,True
PctVacantBoarded,6,1,BETA_LSCV,-48.50744530749098,2.156584958641789,False
PctVacantBoarded,6,1,LOGIT_SILV,-48.48531213824495,1.7675655283639997,False
PctVacantBoarded,6,1,LOGIT_LSCV,-48.50647698515048,2.1751243216111122,False
PctVacantBoarded,6,1,REFLECT_SILV,-0.17493719333384797,2.4549299593168787,False
PctVacantBoarded,6,1,REFLECT_LSCV,-0.16382907730340424,2.523406334257158,False
PctVacantBoarded,6,2,BETA_ROT,-55.43566204871708,2.1923601203442242,True
PctVacantBoarded,6,2,BETA_LSCV,-55.43182432150228,2.168371225395069,False
PctVacantBoarded,6,2,LOGIT_SILV,-55.39233065903496,1.8572450788650565,False
PctVacantBoarded,6,2,LOGIT_LSCV,-55.42975756286376,2.19079174622244,False
PctVacantBoarded,6,2,REFLECT_SILV,-0.17881713400631433,2.5717593662343834,False
PctVacantBoarded,6,2,REFLECT_LSCV,-0.17589611404878916,2.683243588799069,False
PctVacantBoarded,6,3,BETA_ROT,-51.9812288939987,2.139887304342945,True
PctVacantBoarded,6,3,BETA_LSCV,-51.97855222734267,2.093958346257486,False
PctVacantBoarded,6,3,LOGIT_SILV,-51.94939407110353,1.9654004858982586,False
PctVacantBoarded,6,3,LOGIT_LSCV,-51.97817068880029,2.167089249152017,False
PctVacantBoarded,6,3,REFLECT_SILV,-0.19572931074721175,2.455173043287736,False
PctVacantBoarded,6,3,REFLECT_LSCV,-0.1691640457235663,2.5562401924941245,False
PctVacantBoarded,6,4,BETA_ROT,-48.51458967054334,2.2842398590847193,True
PctVacantBoarded,6,4,BETA_LSCV,-48.51181147660368,2.229613077775104,False
PctVacantBoarded,6,4,LOGIT_SILV,-48.48142779809572,1.8680801536830631,False
PctVacantBoarded,6,4,LOGIT_LSCV,-48.509321889117366,2.276737747816084,False
PctVacantBoarded,6,4,REFLECT_SILV,-0.16769744345794485,2.5626480228715227,False
PctVacantBoarded,6,4,REFLECT_LSCV,-0.1615003297258112,2.6627263280404203,False
PctVacantBoarded,6,5,BETA_ROT,-41.85196000685207,2.1864436906221405,True
PctVacantBoarded,6,5,BETA_LSCV,-41.849147459726005,2.154897554288316,False
PctVacantBoarded,6,5,LOGIT_SILV,-41.80517573571859,1.89014735028584,False
PctVacantBoarded,6,5,LOGIT_LSCV,-41.84336913329359,2.199328563886784,False
PctVacantBoarded,6,5,REFLECT_SILV,-0.184611916737866,2.5066633616787186,False
PctVacantBoarded,6,5,REFLECT_LSCV,-0.2015667024208586,2.5808636367499083,False
PctVacantBoarded,6,6,BETA_ROT,-62.68990034685008,2.1975900603433245,True
PctVacantBoarded,6,6,BETA_LSCV,-62.68824200937987,2.1687603523619132,False
PctVacantBoarded,6,6,LOGIT_SILV,-62.63468502806776,1.8033980668432412,False
PctVacantBoarded,6,6,LOGIT_LSCV,-62.68395611945735,2.191073058724071,False
PctVacantBoarded,6,6,REFLECT_SILV,-0.21985139408574472,2.5645196234577115,False
PctVacantBoarded,6,6,REFLECT_LSCV,-0.2064662851891668,2.6849621526973646,False
PctVacantBoarded,6,7,BETA_ROT,-62.66228094048576,2.211631490926957,True
PctVacantBoarded,6,7,BETA_LSCV,-62.65431190068902,2.1715277534656154,False
PctVacantBoarded,6,7,LOGIT_SILV,-62.619849266128114,1.9604565307621065,False
PctVacantBoarded,6,7,LOGIT_LSCV,-62.652643439946885,2.228740306960716,False
PctVacantBoarded,6,7,REFLECT_SILV,-0.18946970438721947,2.59203362824907,False
PctVacantBoarded,6,7,REFLECT_LSCV,-0.19020290333739878,2.7153340961824632,False
PctVacantBoarded,6,8,BETA_ROT,-48.808251728742995,2.202536495096002,True
PctVacantBoarded,6,8,BETA_LSCV,-48.802019660729194,2.166139594351736,False
PctVacantBoarded,6,8,LOGIT_SILV,-48.76149407394705,1.753458325042082,False
PctVacantBoarded,6,8,LOGIT_LSCV,-48.79928694376846,2.184344153636316,False
PctVacantBoarded,6,8,REFLECT_SILV,-0.198048778933924,2.504976997496654,False
PctVacantBoarded,6,8,REFLECT_LSCV,-0.2195949464017694,2.6057799668989694,False
PctVacantBoarded,6,9,BETA_ROT,-52.27872119772559,2.2523892185144874,True
PctVacantBoarded,6,9,BETA_LSCV,-52.2603427154213,2.211206441342635,False
PctVacantBoarded,6,9,LOGIT_SILV,-52.21065904498758,1.801029530959856,False
PctVacantBoarded,6,9,LOGIT_LSCV,-52.269107378617754,2.236054926616669,False
PctVacantBoarded,6,9,REFLECT_SILV,-0.188887455747034,2.5373074970875957,False
PctVacantBoarded,6,9,REFLECT_LSCV,-0.1949255169075514,2.629063358334576,False
PctVacantBoarded,6,10,BETA_ROT,-66.14966978940201,2.174385734816133,True
PctVacantBoarded,6,10,BETA_LSCV,-66.14785792804962,2.110116365617802,False
PctVacantBoarded,6,10,LOGIT_SILV,-66.10027111738742,1.926982377745743,False
PctVacantBoarded,6,10,LOGIT_LSCV,-66.14613287602782,2.1982545052195057,False
PctVacantBoarded,6,10,REFLECT_SILV,-0.21905779278637771,2.5022075601291895,False
PctVacantBoarded,6,10,REFLECT_LSCV,-0.1977443097748068,2.605722760489554,False
PctVacantBoarded,7,1,BETA_ROT,-48.61558018673213,2.184949459634833,True
PctVacantBoarded,7,1,BETA_LSCV,-48.609179311930205,2.1376096850140915,False
PctVacantBoarded,7,1,LOGIT_SILV,-48.53222969037661,1.795582709738934,False
PctVacantBoarded,7,1,LOGIT_LSCV,-48.60133345851973,2.179955489543122,False
PctVacantBoarded,7,1,REFLECT_SILV,-0.2621192958799373,2.449244778944934,False
PctVacantBoarded,7,1,REFLECT_LSCV,-0.2795047184013136,2.5410735784722465,False
PctVacantBoarded,7,2,BETA_ROT,-55.42251592745017,2.253560088014548,True
PctVacantBoarded,7,2,BETA_LSCV,-55.41632996363058,2.2185185493423543,False
PctVacantBoarded,7,2,LOGIT_SILV,-55.38653933672993,2.02465470930253,False
PctVacantBoarded,7,2,LOGIT_LSCV,-55.413790477127876,2.2714958003200754,False
PctVacantBoarded,7,2,REFLECT_SILV,-0.1821390377943437,2.6014925197969383,False
PctVacantBoarded,7,2,REFLECT_LSCV,-0.16453379358611472,2.7187776787285873,False
PctVacantBoarded,7,3,BETA_ROT,-31.320453575380643,2.3053439368727946,True
PctVacantBoarded,7,3,BETA_LSCV,-31.308171639264934,2.2509518646771642,False
PctVacantBoarded,7,3,LOGIT_SILV,-31.25117223561493,1.970050822744287,False
PctVacantBoarded,7,3,LOGIT_LSCV,-31.314964278739026,2.313387416083419,False
PctVacantBoarded,7,3,REFLECT_SILV,-0.21143811362217413,2.530307582027732,False
PctVacantBoarded,7,3,REFLECT_LSCV,-0.20407137408781698,2.589962050214341,False
PctVacantBoarded,7,4,BETA_ROT,-79.62356100228436,2.100592387911996,True
PctVacantBoarded,7,4,BETA_LSCV,-79.62039125656362,2.0524789332710545,False
PctVacantBoarded,7,4,LOGIT_SILV,-79.58234859145213,1.8095061642393682,False
PctVacantBoarded,7,4,LOGIT_LSCV,-79.61920694772277,2.1109191413799464,False
PctVacantBoarded,7,4,REFLECT_SILV,-0.18383660719402542,2.548008602599972,False
PctVacantBoarded,7,4,REFLECT_LSCV,-0.18772866634710264,2.6937267198134,False
PctVacantBoarded,7,5,BETA_ROT,-55.686188341782,2.209252412503754,True
PctVacantBoarded,7,5,BETA_LSCV,-55.68444899081522,2.1806942611721554,False
PctVacantBoarded,7,5,LOGIT_SILV,-55.66112416714634,1.8019706378261544,False
PctVacantBoarded,7,5,LOGIT_LSCV,-55.683452036832,2.194004368055933,False
PctVacantBoarded,7,5,REFLECT_SILV,-0.15453972318933315,2.543667133830975,False
PctVacantBoarded,7,5,REFLECT_LSCV,-0.14499286373679982,2.656789792134353,False
PctVacantBoarded,7,6,BETA_ROT,-17.527806230685776,2.240890510768112,True
PctVacantBoarded,7,6,BETA_LSCV,-17.52166665585974,2.2181416224705033,False
PctVacantBoarded,7,6,LOGIT_SILV,-17.507662836697392,1.6872815371439125,False
PctVacantBoarded,7,6,LOGIT_LSCV,-17.521649353867762,2.199658065876142,False
PctVacantBoarded,7,6,REFLECT_SILV,-0.17602737796843038,2.3413435558819313,False
PctVacantBoarded,7,6,REFLECT_LSCV,-0.17668569138342644,2.3734448743257377,False
PctVacantBoarded,7,7,BETA_ROT,-66.14751058319254,2.1537622122402404,True
PctVacantBoarded,7,7,BETA_LSCV,-66.14324669841025,2.0944602810021933,False
PctVacantBoarded,7,7,LOGIT_SILV,-66.10406996994303,1.9348532501732065,False
PctVacantBoarded,7,7,LOGIT_LSCV,-66.14137887063895,2.181972968675942,False
PctVacantBoarded,7,7,REFLECT_SILV,-0.19509841040294,2.610552274541066,False
